"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Escape from Tarkov","7065","330570","44","136","7449","63.261146"
"2","Human: Fall Flat","90","2610","17","53","87","58"
"3","Unlisted on Twitch","60","5790","67","128","128","128"
"4","RUSSIA BATTLEGROUNDS","15","1935","129","129","48","192"
