"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Mario Maker 2","870","6390","6","20","166","11.448275"
"2","The Evil Within 2","795","6315","7","21","143","10.792452"
"3","Satisfactory","510","1890","2","8","70","8.235294"
"4","Wargroove","390","1185","2","7","31","4.76923"
"5","Pathway: In Search of the Lost Element","240","585","2","3","20","5"
"6","Talk Shows & Podcasts","210","555","3","7","11","3.142857"
"7","Unlisted on Twitch","180","465","2","5","23","7.666666"
"8","Brawlhalla","165","435","2","5","34","12.363636"
"9","Automachef","150","345","2","4","18","7.2"
"10","SteamWorld Quest: Hand of Gilgamech","120","300","2","5","9","4.5"
"11","This War of Mine","120","780","6","11","21","10.5"
"12","Tales of Escape","75","210","2","4","9","7.2"
"13","Die Hard Trilogy","45","225","5","5","8","10.666666"
