"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Thursday 25th July 2019 14:53","https://sullygnome.com/channel/pixel_maniacs/stream/35038428256","157","77715","495","1275","2","0","24300","8836","Talk Shows &amp; Podcasts,The Surge 2"
"2","Thursday 18th July 2019 14:58","https://sullygnome.com/channel/pixel_maniacs/stream/34951194384","182","180726","993","1911","7","2","71379","21962","Talk Shows &amp; Podcasts,Borderlands 2,Just Chatting,World of Warcraft"
"3","Thursday 11th July 2019 14:53","https://sullygnome.com/channel/pixel_maniacs/stream/34863841472","142","261280","1840","2863","8","3","93336","37334","Talk Shows &amp; Podcasts"
"4","Thursday 4th July 2019 14:54","https://sullygnome.com/channel/pixel_maniacs/stream/34777537648","126","160902","1277","2012","1","0","43889","21944","Talk Shows &amp; Podcasts"
