"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","1680","17955","9","23","684","24.428571"
"2","ROBLOX","270","2655","9","14","111","24.666666"
"3","Art","150","1320","8","11","60","24"
"4","Unlisted on Twitch","120","1485","9","16","30","15"
"5","Overwatch","105","1125","10","12","42","24"
"6","Marbles on Stream","105","1095","9","13","54","30.857142"
"7","Call of Duty: Black Ops 4","60","405","7","9","32","32"
"8","Just Chatting","15","75","5","5","13","52"
"9","Minecraft","15","225","15","15","0","0"
"10","Call of Duty: Black Ops II","15","120","8","8","18","72"
