"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","300","6285","20","28","589","117.8"
"2","Dota 2","105","1380","13","18","138","78.857142"
"3","Borderlands 2","30","525","17","20","80","160"
