"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Witcher 3: Wild Hunt","5055","50070","9","25","1162","13.792284"
"2","Dragon Age: Inquisition","1815","14265","7","14","412","13.619834"
"3","Star Trek Online","90","270","3","5","16","10.666666"
