"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2505","589575","246","551","16979","406.682634"
"2","Cuphead","240","40110","172","224","2091","522.75"
"3","Wolfenstein: Youngblood","150","31230","208","242","822","328.8"
"4","Warhammer: Vermintide 2","90","13965","155","163","420","280"
"5","Path of Exile","75","7440","99","113","377","301.6"
"6","The Simpsons: Hit & Run","60","6405","106","143","124","124"
"7","Wick","30","5340","178","189","129","258"
"8","MORDHAU","30","5565","185","189","205","410"
"9","A Plague Tale: Innocence","15","2760","184","184","143","572"
"10","Super Duper Sumos","15","3435","229","229","143","572"
"11","Goat of Duty","15","2595","173","173","200","800"
