"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","1155","4890","3","13","45","2.337662"
"2","Rocket League","1080","5190","4","18","100","5.555555"
"3","Graveyard Keeper","660","1815","2","5","31","2.818181"
"4","Just Chatting","285","1560","5","15","68","14.315789"
