"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","No Man's Sky","1725","17565","10","47","734","25.530434"
"2","Wolfenstein: Youngblood","825","3090","3","8","67","4.872727"
"3","Astroneer","660","2820","4","7","75","6.818181"
"4","Borderlands","630","4125","5","13","67","6.380952"
"5","RAGE 2","585","4980","5","15","199","20.410256"
"6","The Messenger","525","4215","8","14","99","11.314285"
"7","Corrosion: Cold Winter Waiting","525","4050","7","12","62","7.085714"
"8","Games + Demos","435","3510","8","13","92","12.689655"
"9","Tabletop Simulator","315","1590","5","8","19","3.619047"
"10","Borderlands 2","285","1485","4","11","45","9.473684"
"11","The Blackout Club","210","660","3","6","22","6.285714"
"12","Observer","180","795","4","6","25","8.333333"
"13","Escape from Tarkov","165","1140","6","10","30","10.90909"
"14","Timespinner","150","1305","8","11","19","7.6"
"15","Ground Branch","135","585","4","9","54","24"
"16","Forza Horizon 4","135","585","4","7","14","6.222222"
"17","Odallus: The Dark Call","60","645","10","12","15","15"
