"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Monday 15th July 2019 21:36","https://sullygnome.com/channel/vertiigogaming/stream/34917951104","204","54060","265","300","8","2","1358","388","Talk Shows &amp; Podcasts,MORDHAU,Darkest Dungeon"
"2","Wednesday 10th July 2019 01:45","https://sullygnome.com/channel/vertiigogaming/stream/34845907872","225","57375","255","292","14","3","1171","292","Talk Shows &amp; Podcasts,Cooking Simulator,One Hour One Life,Town of Salem"
