"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","2235","22635","9","28","624","16.751677"
"2","MORDHAU","615","9165","14","42","244","23.804878"
"3","Twitch Sings","540","5265","9","18","137","15.222222"
"4","Dead by Daylight","525","6420","11","19","127","14.514285"
"5","Little Nightmares","195","2145","9","17","60","18.461538"
"6","Apex Legends","165","1215","6","10","35","12.727272"
"7","skribbl.io","75","1245","16","22","26","20.8"
"8","Jackbox Party Packs","60","795","13","15","16","16"
"9","League of Legends","45","285","6","7","7","9.333333"
"10","The Jackbox Party Pack 2","30","300","10","11","7","14"
