"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Games + Demos","1305","1121205","802","2089","6541","300.735632"
"2","FINAL FANTASY IV","675","210045","324","1026","2283","202.933333"
"3","Collection of Mana","195","183000","938","1408","1174","361.230769"
"4","Monstrum","180","40020","429","760","236","78.666666"
"5","The Last of Us","150","57435","382","449","872","348.8"
"6","Dragon Quest Builders 2","135","36285","268","283","742","329.777777"
"7","Just Chatting","105","97365","745","1118","268","153.142857"
"8","Fallout 76","75","18780","250","257","379","303.2"
"9","Gloomhaven","60","51195","853","949","778","778"
"10","The Sims 4","60","17670","294","311","427","427"
