"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Thursday 25th July 2019 03:04","https://sullygnome.com/channel/deaddrawgaming/stream/35033995296","71","852","12","15","-1","0","19","15","Talk Shows &amp; Podcasts"
"2","Thursday 18th July 2019 03:02","https://sullygnome.com/channel/deaddrawgaming/stream/34946592816","103","1545","15","20","4","2","23","13","Talk Shows &amp; Podcasts"
"3","Thursday 11th July 2019 03:05","https://sullygnome.com/channel/deaddrawgaming/stream/34859363568","85","765","9","12","0","0","13","10","Talk Shows &amp; Podcasts"
"4","Thursday 4th July 2019 03:04","https://sullygnome.com/channel/deaddrawgaming/stream/34772883248","86","688","8","11","0","0","12","8","Talk Shows &amp; Podcasts"
