"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Warcraft","1230","35505","27","51","516","25.170731"
"2","PUBG: BATTLEGROUNDS","630","17445","26","42","136","12.95238"
"3","Apex Legends","465","12525","26","46","110","14.193548"
"4","Teamfight Tactics","465","14595","31","44","92","11.870967"
"5","Just Chatting","315","9555","23","48","134","25.523809"
"6","For the King","300","9900","33","55","169","33.8"
"7","League of Legends","105","3990","38","49","325","185.714285"
"8","Sekiro: Shadows Die Twice","60","1635","27","31","27","27"
"9","Fortnite","45","1560","34","37","11","14.666666"
"10","Counter-Strike: Global Offensive","30","825","27","29","4","8"
