"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Art","1830","12345","5","15","371","12.163934"
"2","Beat Saber","900","6675","6","16","239","15.933333"
"3","Apex Legends","135","1155","8","15","16","7.111111"
