"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1125","95340","69","161","5151","274.72"
"2","Dota 2","750","48435","61","135","3280","262.4"
