"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","BATTLETECH","2160","9120","3","20","312","8.666666"
"2","Star Wars: Armada","255","1095","4","10","42","9.882352"
"3","Eternal Card Game","180","3345","18","27","44","14.666666"
