"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Conan Exiles","2100","30540","13","26","692","19.771428"
"2","Rust","1185","26010","19","33","655","33.164556"
"3","Minecraft","345","5490","15","21","125","21.73913"
"4","Satisfactory","225","3180","13","21","104","27.733333"
"5","PUBG: BATTLEGROUNDS","225","4830","21","25","131","34.933333"
"6","Thief Simulator","210","3240","15","19","70","20"
"7","Overwatch","195","6120","31","56","339","104.307692"
"8","Just Chatting","150","2490","16","21","70","28"
"9","Grand Theft Auto V","135","3270","24","28","97","43.111111"
"10","Dead by Daylight","30","630","21","21","19","38"
