"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Hollow Knight","1005","9075","9","15","232","13.850746"
"2","The Jackbox Party Pack 5","930","15075","14","29","834","53.806451"
"3","Jackbox Party Packs","915","14595","15","28","944","61.901639"
"4","Dishonored 2","600","5385","8","15","255","25.5"
"5","Minecraft","345","4875","13","21","299","52"
"6","Just Chatting","195","2145","10","15","280","86.153846"
"7","Unlisted on Twitch","45","540","12","13","8","10.666666"
"8","Town of Salem","45","705","15","17","27","36"
"9","GeoGuessr","30","420","14","16","0","0"
"10","Terraria","15","105","7","7","0","0"
