"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","3810","51840","12","34","1579","24.866141"
"2","Just Chatting","1320","19200","11","43","1347","61.227272"
"3","Teamfight Tactics","525","5655","10","16","188","21.485714"
"4","Minecraft","495","4920","9","16","341","41.333333"
"5","Games + Demos","405","5175","13","31","245","36.296296"
"6","Doki Doki Literature Club!","90","1380","17","24","142","94.666666"
"7","Puyo Puyo Tetris","60","1110","18","21","34","34"
"8","White Day: A Labyrinth Named School","60","810","13","17","36","36"
"9","Human: Fall Flat","30","300","10","11","17","34"
"10","Tricky Towers","15","240","16","16","0","0"
"11","Visage","15","105","7","7","0","0"
