"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Yakuza 0","1665","227160","253","1428","5338","192.36036"
"2","Bloodstained: Ritual of the Night","705","24555","26","47","469","39.914893"
"3","Terraria","465","18360","40","72","572","73.806451"
"4","Pokémon Black/White Version 2","450","153585","341","464","1973","263.066666"
"5","Pokémon Emerald","405","252180","476","854","6163","913.037037"
"6","Pokémon FireRed/LeafGreen","345","12345","34","59","343","59.652173"
"7","Pokémon Platinum","270","88785","328","491","1120","248.888888"
"8","Earth Defense Force 4.1: The Shadow of New Despair","195","13470","69","87","252","77.538461"
"9","Dauntless","150","31890","212","631","723","289.2"
"10","Yakuza Kiwami 2","135","3975","29","39","53","23.555555"
"11","Songbird Symphony","90","1365","15","18","40","26.666666"
"12","Supraland","75","90780","1210","1504","1591","1272.8"
"13","FINAL FANTASY XIV ONLINE","75","4020","53","59","44","35.2"
