"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","1065","117720","119","828","13444","757.40845"
"2","Teamfight Tactics","645","38205","47","217","2745","255.348837"
