"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","8280","1230015","142","772","42010","304.420289"
"2","Teamfight Tactics","5715","594615","103","406","31045","325.931758"
