"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 11:34","https://sullygnome.com/channel/madcow09/stream/35110173616","446","2230","5","10","0","0","30","4","Borderlands 2,DARK SOULS III"
"2","Tuesday 30th July 2019 11:28","https://sullygnome.com/channel/madcow09/stream/35096918768","527","4216","8","12","1","0","53","5","Borderlands 2,DARK SOULS III"
"3","Monday 29th July 2019 11:25","https://sullygnome.com/channel/madcow09/stream/35084340080","485","5335","11","18","3","0","91","11","Borderlands 2,DARK SOULS III"
"4","Sunday 28th July 2019 11:32","https://sullygnome.com/channel/madcow09/stream/35072723200","523","3661","7","13","2","0","53","5","Borderlands 2"
"5","Friday 26th July 2019 11:31","https://sullygnome.com/channel/madcow09/stream/35049026720","404","4444","11","21","0","0","55","8","Borderlands 2"
"6","Thursday 25th July 2019 11:35","https://sullygnome.com/channel/madcow09/stream/35037019792","475","3800","8","13","2","0","57","7","Borderlands 2"
"7","Wednesday 24th July 2019 11:50","https://sullygnome.com/channel/madcow09/stream/35024849520","355","2485","7","11","1","0","30","5","Borderlands 2"
"8","Tuesday 23rd July 2019 11:30","https://sullygnome.com/channel/madcow09/stream/35012440736","405","4860","12","20","0","0","40","5","Borderlands 2"
"9","Monday 22nd July 2019 11:33","https://sullygnome.com/channel/madcow09/stream/35000038512","342","3762","11","18","1","0","31","5","Borderlands 2"
"10","Sunday 21st July 2019 11:27","https://sullygnome.com/channel/madcow09/stream/34988106848","513","3591","7","14","0","0","43","4","Borderlands 2"
"11","Friday 19th July 2019 11:25","https://sullygnome.com/channel/madcow09/stream/34962035920","485","3880","8","15","1","0","60","7","Borderlands 2"
"12","Thursday 18th July 2019 11:32","https://sullygnome.com/channel/madcow09/stream/34949656816","418","3762","9","13","3","0","75","10","Borderlands 2"
"13","Wednesday 17th July 2019 11:26","https://sullygnome.com/channel/madcow09/stream/34937007776","394","4728","12","16","4","0","74","10","Borderlands 2"
"14","Tuesday 16th July 2019 11:34","https://sullygnome.com/channel/madcow09/stream/34924402048","476","4760","10","18","1","0","47","5","Borderlands 2"
"15","Monday 15th July 2019 11:34","https://sullygnome.com/channel/madcow09/stream/34912018016","491","3928","8","16","0","0","38","4","Borderlands: The Pre-Sequel"
"16","Sunday 14th July 2019 11:27","https://sullygnome.com/channel/madcow09/stream/34899828640","513","4617","9","13","1","0","30","3","Borderlands: The Pre-Sequel"
"17","Friday 12th July 2019 11:41","https://sullygnome.com/channel/madcow09/stream/34874888432","364","2548","7","11","0","0","27","4","Borderlands: The Pre-Sequel,Borderlands 2"
"18","Thursday 11th July 2019 11:29","https://sullygnome.com/channel/madcow09/stream/34862326736","466","2796","6","10","0","0","21","2","Borderlands: The Pre-Sequel"
"19","Wednesday 10th July 2019 11:16","https://sullygnome.com/channel/madcow09/stream/34849781264","569","2845","5","10","0","0","23","2","Borderlands: The Pre-Sequel"
"20","Tuesday 9th July 2019 11:26","https://sullygnome.com/channel/madcow09/stream/34837227280","469","4221","9","15","-1","0","17","2","Borderlands: The Pre-Sequel"
"21","Monday 8th July 2019 11:33","https://sullygnome.com/channel/madcow09/stream/34824832208","447","4470","10","17","0","0","22","3","Borderlands: The Pre-Sequel"
"22","Sunday 7th July 2019 14:33","https://sullygnome.com/channel/madcow09/stream/34814039744","222","1998","9","13","2","0","26","6","Borderlands 2"
"23","Thursday 4th July 2019 11:30","https://sullygnome.com/channel/madcow09/stream/34776000224","525","3150","6","11","0","0","27","3","Borderlands: The Pre-Sequel"
"24","Wednesday 3rd July 2019 11:29","https://sullygnome.com/channel/madcow09/stream/34763450416","481","3848","8","13","0","0","28","3","Borderlands: The Pre-Sequel"
"25","Tuesday 2nd July 2019 11:28","https://sullygnome.com/channel/madcow09/stream/34750779984","587","5870","10","17","-1","0","41","4","Borderlands: The Pre-Sequel"
"26","Monday 1st July 2019 11:19","https://sullygnome.com/channel/madcow09/stream/34738543408","581","6972","12","20","1","0","42","4","Borderlands 2,Human Rocket Person"
