"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","3630","25995","4","657","543","8.975206"
"2","Minecraft","810","4410","5","11","248","18.37037"
"3","Fortnite","525","2610","4","10","160","18.285714"
"4","Art","495","2490","4","8","92","11.151515"
"5","Counter-Strike: Global Offensive","240","1080","4","7","45","11.25"
"6","osu!","210","1065","4","7","186","53.142857"
"7","Trove","120","1155","9","15","79","39.5"
"8","Just Chatting","120","675","3","8","92","46"
"9","Deceit","60","135","2","3","9","9"
"10","Food & Drink","45","90","2","4","12","16"
"11","skribbl.io","30","330","11","12","5","10"
"12","Super Meat Boy","15","60","4","4","9","36"
"13","Music","15","15","1","1","0","0"
