"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Judgment","945","8295","8","16","217","13.777777"
"2","L.A. Noire","900","8310","8","17","243","16.2"
"3","Just Chatting","390","4680","10","20","213","32.76923"
"4","Super Mario Maker 2","300","3150","10","19","116","23.2"
"5","PUBG: BATTLEGROUNDS","240","2685","10","15","117","29.25"
"6","Trials Rising","210","2250","10","22","96","27.428571"
"7","The Last of Us","165","2385","14","19","53","19.272727"
"8","Crash Team Racing Nitro-Fueled","150","1980","13","17","72","28.8"
"9","Just Cause 4","90","810","9","10","23","15.333333"
"10","GeoGuessr","90","1185","13","16","43","28.666666"
"11","Cities: Skylines","75","825","11","14","19","15.2"
"12","Mega Mall Story","45","465","10","12","45","60"
