"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Unlisted on Twitch","1365","675","0","4","107","4.703296"
"2","World of Kings","735","990","0","6","76","6.204081"
"3","Ride Out Heroes","720","75","0","2","30","2.5"
"4","Fortnite","255","0","0","0","2","0.470588"
"5","Dead by Daylight","210","0","0","0","7","2"
"6","PUBG Mobile","90","0","0","0","0","0"
"7","Monster Super League","75","0","0","0","0","0"
"8","Call of Duty","60","15","0","1","0","0"
"9","Minecraft","60","0","0","0","0","0"
"10","Rangers of Oblivion","60","0","0","0","0","0"
"11","CreativeDestruction","45","90","2","3","4","5.333333"
"12","Super Mecha Champions","30","30","1","2","3","6"
"13","Eclipse Isle","15","0","0","0","0","0"
