"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1170","17595","14","31","1724","88.410256"
"2","Minecraft","1095","14520","12","75","1161","63.616438"
"3","Art","270","3855","14","22","331","73.555555"
"4","Team Fortress 2","135","1605","11","17","94","41.777777"
"5","Subnautica: Below Zero","60","780","13","18","84","84"
"6","Twitch Sings","45","735","16","18","82","109.333333"
"7","Counter-Strike","45","735","16","18","73","97.333333"
"8","Papers, Please","30","210","7","7","30","60"
