"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","585","10530","17","28","184","18.871794"
"2","The Witness","435","3900","8","19","57","7.862068"
"3","Games + Demos","315","3390","8","28","123","23.428571"
"4","The Sims 4","255","3840","13","28","102","24"
"5","Anime Land","225","2565","6","23","46","12.266666"
"6","BattleBlock Theater","195","1110","6","10","12","3.692307"
"7","Cooking Simulator","180","2115","11","20","35","11.666666"
"8","Darkest Dungeon","135","2355","14","25","70","31.111111"
"9","Perfect Angle","60","720","12","13","11","11"
"10","She Sees Red","45","645","14","17","7","9.333333"
"11","Waking","30","120","4","5","3","6"
