"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 20:16","https://sullygnome.com/channel/nickdarick_/stream/35115328944","179","895","5","8","0","0","17","6","The Elder Scrolls V: Skyrim,Super Mario 64"
"2","Tuesday 30th July 2019 18:48","https://sullygnome.com/channel/nickdarick_/stream/35101033264","762","3048","4","13","1","0","68","5","The Elder Scrolls V: Skyrim,Overwatch,Minecraft"
"3","Saturday 27th July 2019 04:58","https://sullygnome.com/channel/nickdarick_/stream/35058794720","182","546","3","6","1","0","17","5","Overwatch"
"4","Thursday 25th July 2019 03:30","https://sullygnome.com/channel/nickdarick_/stream/35034235168","210","630","3","9","2","0","25","6","Overwatch"
"5","Tuesday 23rd July 2019 20:22","https://sullygnome.com/channel/nickdarick_/stream/35017517216","98","294","3","6","0","0","11","6","Overwatch,Apex Legends"
"6","Monday 22nd July 2019 02:22","https://sullygnome.com/channel/nickdarick_/stream/34996830416","263","1315","5","9","-2","0","28","6","Overwatch"
"7","Sunday 21st July 2019 02:45","https://sullygnome.com/channel/nickdarick_/stream/34984752032","120","240","2","6","0","0","17","7","Overwatch,Apex Legends"
"8","Saturday 20th July 2019 04:07","https://sullygnome.com/channel/nickdarick_/stream/34972018800","338","1352","4","7","-1","0","41","7","Gears 5,Overwatch,Terraria"
"9","Thursday 18th July 2019 22:03","https://sullygnome.com/channel/nickdarick_/stream/34955846416","297","2376","8","12","1","0","42","8","Overwatch,Apex Legends"
"10","Wednesday 17th July 2019 18:51","https://sullygnome.com/channel/nickdarick_/stream/34941133808","249","1992","8","12","0","0","26","6","Overwatch"
"11","Tuesday 16th July 2019 02:42","https://sullygnome.com/channel/nickdarick_/stream/34921181520","363","1815","5","12","1","0","33","5","Overwatch,Apex Legends"
"12","Monday 15th July 2019 19:20","https://sullygnome.com/channel/nickdarick_/stream/34916401184","130","520","4","8","0","0","13","5","Overwatch"
"13","Monday 15th July 2019 03:00","https://sullygnome.com/channel/nickdarick_/stream/34908911648","195","195","1","4","0","0","13","3","Terraria,Apex Legends"
"14","Saturday 13th July 2019 22:02","https://sullygnome.com/channel/nickdarick_/stream/34893705104","208","624","3","5","0","0","7","2","Overwatch"
"15","Thursday 11th July 2019 17:48","https://sullygnome.com/channel/nickdarick_/stream/34865609040","177","885","5","8","1","0","14","4","Middle-earth: Shadow of War,Overwatch,Apex Legends"
"16","Thursday 11th July 2019 02:00","https://sullygnome.com/channel/nickdarick_/stream/34858465440","60","60","1","1","0","0","6","4","Apex Legends"
"17","Tuesday 9th July 2019 12:52","https://sullygnome.com/channel/nickdarick_/stream/34837819216","353","2118","6","13","3","0","35","5","Overwatch"
"18","Monday 8th July 2019 03:31","https://sullygnome.com/channel/nickdarick_/stream/34822085008","254","1778","7","15","5","1","23","5","Overwatch"
"19","Sunday 7th July 2019 03:24","https://sullygnome.com/channel/nickdarick_/stream/34809482672","426","2556","6","8","0","0","34","4","Overwatch,Teamfight Tactics,Apex Legends"
"20","Saturday 6th July 2019 22:38","https://sullygnome.com/channel/nickdarick_/stream/34806731568","232","1624","7","13","2","0","27","7","Overwatch,Teamfight Tactics"
"21","Friday 5th July 2019 03:57","https://sullygnome.com/channel/nickdarick_/stream/34784963248","258","1290","5","10","2","0","39","9","Overwatch,Teamfight Tactics"
"22","Tuesday 2nd July 2019 05:45","https://sullygnome.com/channel/nickdarick_/stream/34748963888","135","0","0","2","0","0","6","2","Overwatch"
"23","Monday 1st July 2019 07:00","https://sullygnome.com/channel/nickdarick_/stream/34737260400","225","450","2","5","0","0","12","3","ARK: Survival Evolved"
"24","Monday 1st July 2019 01:33","https://sullygnome.com/channel/nickdarick_/stream/34734954608","192","1152","6","9","1","0","53","16","Resident Evil 2"
