"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Pro Evolution Soccer 2019","3090","17235","5","14","389","7.553398"
"2","Counter-Strike: Global Offensive","915","4890","4","9","124","8.131147"
"3","Just Chatting","540","2895","5","11","108","12"
"4","Hearts of Iron IV","285","1575","5","8","19","4"
"5","League of Legends","240","1395","5","9","42","10.5"
"6","Fallout 4","180","3600","20","48","18","6"
"7","Escape from Tarkov","180","990","5","7","32","10.666666"
"8","Battalion 1944","120","450","3","6","15","7.5"
"9","Kingdom Come: Deliverance","120","1020","8","11","7","3.5"
"10","Diablo","120","720","4","9","46","23"
"11","Workers & Resources: Soviet Republic","105","885","7","12","19","10.857142"
"12","Hell Let Loose","60","375","6","8","10","10"
