"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","2295","7515","2","11","347","9.071895"
"2","Sword Art Online: Fatal Bullet","1080","2835","2","8","122","6.777777"
"3","Minecraft","1005","3555","2","9","178","10.626865"
"4","Teamfight Tactics","645","2685","3","9","76","7.069767"
"5","League of Legends","330","1110","3","6","26","4.727272"
"6","Sword Art Online: Lost Song","210","390","1","3","29","8.285714"
"7","Just Chatting","180","690","3","8","29","9.666666"
"8","Miracle Snack Shop","120","120","1","3","16","8"
"9","Unlisted on Twitch","105","300","3","4","10","5.714285"
"10","Games + Demos","90","135","1","2","6","4"
"11","Sword Art Online: Hollow Realization","60","195","3","4","5","5"
