"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Thursday 25th July 2019 14:02","https://sullygnome.com/channel/redheadminx/stream/35038028480","253","1012","4","12","8","1","34","7","Fortnite"
"2","Wednesday 24th July 2019 13:24","https://sullygnome.com/channel/redheadminx/stream/35025502112","171","342","2","5","0","0","14","4","Fortnite"
"3","Tuesday 23rd July 2019 15:08","https://sullygnome.com/channel/redheadminx/stream/35014062272","367","1835","5","8","6","0","39","6","Fortnite"
"4","Tuesday 23rd July 2019 01:21","https://sullygnome.com/channel/redheadminx/stream/35006018288","114","228","2","5","0","0","44","7","Fortnite"
"5","Wednesday 17th July 2019 14:16","https://sullygnome.com/channel/redheadminx/stream/34938249152","239","1434","6","9","7","1","31","7","Fortnite"
"6","Tuesday 16th July 2019 14:01","https://sullygnome.com/channel/redheadminx/stream/34925488880","284","1420","5","11","6","1","32","6","Fortnite"
"7","Friday 12th July 2019 16:34","https://sullygnome.com/channel/redheadminx/stream/34877297248","251","1757","7","11","8","1","39","9","Fortnite"
"8","Friday 12th July 2019 14:44","https://sullygnome.com/channel/redheadminx/stream/34876272720","46","230","5","6","2","2","6","8","Fortnite"
"9","Friday 12th July 2019 14:00","https://sullygnome.com/channel/redheadminx/stream/34875882560","30","150","5","6","4","5","5","6","Fortnite"
"10","Wednesday 10th July 2019 15:45","https://sullygnome.com/channel/redheadminx/stream/34851798160","225","675","3","5","1","0","17","4","Fortnite"
