"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Friday 26th July 2019 19:48","https://sullygnome.com/channel/comrichard/stream/35053475696","147","1323","9","18","0","0","61","22","World of Warships"
"2","Thursday 25th July 2019 20:09","https://sullygnome.com/channel/comrichard/stream/35041735328","156","1716","11","15","0","0","46","18","World of Warships"
"3","Wednesday 24th July 2019 19:58","https://sullygnome.com/channel/comrichard/stream/35029440336","107","3103","29","40","1","0","91","45","World of Warships"
"4","Friday 19th July 2019 19:29","https://sullygnome.com/channel/comrichard/stream/34966585408","226","3842","17","28","7","1","135","33","World of Warships"
"5","Thursday 18th July 2019 19:41","https://sullygnome.com/channel/comrichard/stream/34954262064","124","1736","14","19","2","1","45","25","World of Warships"
"6","Monday 15th July 2019 20:06","https://sullygnome.com/channel/comrichard/stream/34916957264","99","2178","22","26","2","1","36","28","World of Warships"
"7","Sunday 14th July 2019 19:42","https://sullygnome.com/channel/comrichard/stream/34904657200","138","6348","46","85","8","3","183","81","World of Warships"
"8","Friday 12th July 2019 20:04","https://sullygnome.com/channel/comrichard/stream/34879767312","176","5104","29","41","4","1","133","44","World of Warships"
"9","Thursday 11th July 2019 20:15","https://sullygnome.com/channel/comrichard/stream/34867289088","90","990","11","16","2","1","39","22","World of Warships"
"10","Wednesday 10th July 2019 20:06","https://sullygnome.com/channel/comrichard/stream/34854842160","174","3132","18","26","0","0","77","25","World of Warships"
"11","Tuesday 9th July 2019 20:21","https://sullygnome.com/channel/comrichard/stream/34842514960","99","1485","15","20","3","1","39","22","World of Warships"
"12","Monday 8th July 2019 20:01","https://sullygnome.com/channel/comrichard/stream/34829781344","134","3484","26","37","6","3","96","48","World of Warships"
"13","Sunday 7th July 2019 20:00","https://sullygnome.com/channel/comrichard/stream/34817622800","135","2025","15","27","-1","0","61","24","World of Warships"
"14","Friday 5th July 2019 20:00","https://sullygnome.com/channel/comrichard/stream/34792148576","90","1890","21","31","3","1","59","33","World of Warships"
"15","Wednesday 3rd July 2019 20:15","https://sullygnome.com/channel/comrichard/stream/34768623952","105","1365","13","23","4","2","52","26","World of Warships"
"16","Monday 1st July 2019 20:04","https://sullygnome.com/channel/comrichard/stream/34742999184","86","1462","17","33","1","0","143","63","World of Warships"
