"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Elder Scrolls Online","2340","47955","16","204","2529","64.846153"
"2","Art","1665","44100","23","229","1564","56.36036"
"3","Minecraft","570","11925","20","64","625","65.789473"
"4","Dungeons & Dragons","450","8910","19","32","321","42.8"
"5","Warframe","330","6450","19","23","206","37.454545"
"6","Brawlhalla","255","6780","28","41","280","65.882352"
"7","Sea of Thieves","225","3870","17","30","251","66.933333"
"8","Just Chatting","165","2220","14","27","125","45.454545"
"9","My Friend Pedro","150","3015","21","31","117","46.8"
"10","Rocket League","135","2550","18","24","31","13.777777"
"11","Raft","75","1755","23","26","48","38.4"
