"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Mario Maker 2","1665","34560","21","36","553","19.927927"
"2","Sonic Adventure 2: Battle","810","12435","14","24","246","18.222222"
"3","Minecraft","720","11595","16","24","212","17.666666"
"4","UNDERTALE","615","9870","15","24","174","16.975609"
"5","Super Mario Sunshine","540","7365","13","21","130","14.444444"
"6","Splatoon 2","420","5595","14","27","99","14.142857"
"7","Pokémon Colosseum","420","5850","14","20","119","17"
"8","The Elder Scrolls V: Skyrim","315","2985","9","15","39","7.428571"
"9","Garden Paws","315","3690","11","18","67","12.761904"
"10","Deltarune: Chapter 1","315","3510","11","17","59","11.238095"
"11","Mario Kart 8","90","1410","15","19","7","4.666666"
"12","Super Smash Bros. Melee","15","240","16","16","15","60"
