"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Days Gone","1005","284220","286","444","6137","366.388059"
"2","Diablo III","495","102240","208","253","2553","309.454545"
"3","Pogostuck: Rage With Your Friends","480","145035","298","362","8285","1035.625"
"4","Talk Shows & Podcasts","345","119670","341","623","13809","2401.565217"
"5","Satisfactory","270","66690","247","284","1494","332"
"6","Rocket League","255","55725","218","252","1254","295.058823"
"7","UNO","180","50925","282","322","2772","924"
"8","Dauntless","165","29880","174","218","577","209.818181"
"9","Farm Together","165","138630","743","1416","3651","1327.636363"
"10","MORDHAU","150","45555","303","395","2977","1190.8"
"11","Risk of Rain 2","105","20610","196","207","2201","1257.714285"
"12","War of Rights","90","29310","325","420","2079","1386"
"13","HALF DEAD 2","75","22080","294","299","1673","1338.4"
"14","Monopoly Plus","30","8490","283","289","1947","3894"
