"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","4155","20790","4","12","171","2.469314"
"2","Overwatch","1965","10890","4","18","98","2.992366"
"3","Apex Legends","1035","4545","3","20","123","7.130434"
"4","Borderlands 2","195","465","2","4","4","1.230769"
