"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","iRacing","9285","150135","14","51","4699","30.365105"
"2","Rocket League","240","1050","4","11","92","23"
"3","Just Chatting","225","2355","7","15","139","37.066666"
"4","Marbles on Stream","195","2985","16","26","236","72.615384"
"5","Travel & Outdoors","180","705","2","11","174","58"
"6","Minecraft","165","945","5","9","19","6.90909"
"7","Food & Drink","135","795","6","11","74","32.888888"
"8","Unlisted on Twitch","105","585","5","10","53","30.285714"
"9","ROBLOX","30","150","5","5","1","2"
"10","PUBG: BATTLEGROUNDS","15","30","2","2","1","4"
