"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Final Fantasy X/X-2 HD Remaster","3495","671340","175","713","7255","124.549356"
"2","Fallout 4","2985","478080","151","665","5573","112.0201"
"3","Grand Theft Auto: San Andreas","420","60240","143","242","858","122.571428"
"4","Fallout","240","29640","81","152","439","109.75"
"5","Tenchu: Stealth Assassins","105","8715","83","141","247","141.142857"
"6","Grand Theft Auto: Vice City","90","16440","182","190","212","141.333333"
"7","Metro 2033","90","13485","149","164","219","146"
"8","Just Chatting","75","8625","115","118","265","212"
"9","Grand Theft Auto III","60","7845","130","164","277","277"
"10","Max Payne","30","4635","154","169","176","352"
