"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","1065","10230","9","25","469","26.422535"
"2","Z1: Battle Royale","375","5295","12","34","299","47.84"
"3","Tom Clancy's Rainbow Six Siege","345","3915","9","91","166","28.869565"
"4","Apex Legends","345","2640","6","15","141","24.521739"
"5","Realm of the Mad God","255","1965","7","13","147","34.588235"
"6","Just Chatting","150","975","6","11","104","41.6"
"7","Travel & Outdoors","120","555","5","9","95","47.5"
"8","Fortnite","90","765","7","12","65","43.333333"
"9","Left 4 Dead 2","30","210","7","9","8","16"
"10","Minecraft","30","135","4","5","20","40"
"11","Marbles on Stream","30","720","24","26","7","14"
"12","Fistful of Frags","15","45","3","3","0","0"
