"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","RimWorld","630","3675","5","10","137","13.047619"
"2","Hearts of Iron IV","330","840","2","5","73","13.272727"
