"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Call of Duty: Black Ops 4","2070","12540","5","12","238","6.89855"
"2","Apex Legends","1860","8775","4","12","151","4.870967"
