"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Thursday 25th July 2019 06:00","https://sullygnome.com/channel/alwaysfixian/stream/35035227264","45","90","2","3","4","4","3","3","Fortnite"
"2","Wednesday 24th July 2019 20:04","https://sullygnome.com/channel/alwaysfixian/stream/35029516096","191","5539","29","31","-1","0","15","4","Fortnite"
"3","Thursday 11th July 2019 21:04","https://sullygnome.com/channel/alwaysfixian/stream/34867966016","56","1736","31","34","0","0","5","5","Fortnite"
"4","Wednesday 10th July 2019 23:30","https://sullygnome.com/channel/alwaysfixian/stream/34856991456","135","4860","36","55","4","1","14","5","Fortnite"
"5","Wednesday 10th July 2019 22:30","https://sullygnome.com/channel/alwaysfixian/stream/34856390992","0","0","4","4","0","0","0","0","Just Chatting"
"6","Wednesday 10th July 2019 07:18","https://sullygnome.com/channel/alwaysfixian/stream/34848556544","132","396","3","6","3","1","1","0","Fortnite"
"7","Wednesday 10th July 2019 02:44","https://sullygnome.com/channel/alwaysfixian/stream/34846633632","151","604","4","5","9","3","9","3","Fortnite"
"8","Tuesday 9th July 2019 17:02","https://sullygnome.com/channel/alwaysfixian/stream/34840076784","223","892","4","8","3","0","31","7","Fortnite"
"9","Tuesday 9th July 2019 09:15","https://sullygnome.com/channel/alwaysfixian/stream/34836427520","135","405","3","6","-3","-1","13","5","Fortnite"
"10","Monday 8th July 2019 10:51","https://sullygnome.com/channel/alwaysfixian/stream/34824569264","219","2190","10","16","11","2","38","10","Fortnite"
"11","Monday 8th July 2019 08:45","https://sullygnome.com/channel/alwaysfixian/stream/34823914928","105","420","4","7","1","0","6","3","Fortnite"
"12","Friday 5th July 2019 15:42","https://sullygnome.com/channel/alwaysfixian/stream/34789417616","33","165","5","7","0","0","1","1","Fortnite"
"13","Thursday 4th July 2019 18:45","https://sullygnome.com/channel/alwaysfixian/stream/34779851680","75","225","3","5","1","0","14","9","Fortnite,Just Chatting"
"14","Thursday 4th July 2019 16:30","https://sullygnome.com/channel/alwaysfixian/stream/34778376880","90","450","5","10","3","1","22","12","Fortnite"
"15","Tuesday 2nd July 2019 07:00","https://sullygnome.com/channel/alwaysfixian/stream/34749390880","60","300","5","9","0","0","1","0","Fortnite"
"16","Tuesday 2nd July 2019 03:00","https://sullygnome.com/channel/alwaysfixian/stream/34747755680","105","210","2","5","2","1","9","4","Fortnite"
