"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2055","380805","166","736","19286","563.09489"
"2","Minecraft","1290","192435","151","256","10024","466.232558"
"3","Grand Theft Auto V","555","106950","209","516","3890","420.54054"
"4","Fortnite","450","62010","141","231","3566","475.466666"
"5","Pummel Party","60","6600","110","123","569","569"
"6","Teamfight Tactics","60","7275","121","130","265","265"
"7","osu!","45","4920","116","138","558","744"
"8","Beat Saber","30","3045","101","110","72","144"
"9","Super Hexagon","30","4365","145","147","125","250"
"10","VR Kanojo","30","4890","163","192","246","492"
"11","Overcooked! 2","15","2265","151","151","0","0"
"12","PUBG: BATTLEGROUNDS","15","1590","106","106","290","1160"
"13","Counter-Strike: Global Offensive","15","1440","96","96","0","0"
