"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Golf Club 2019 featuring PGA Tour","4665","79320","15","40","2042","26.263665"
"2","Just Chatting","1500","26265","16","57","740","29.6"
"3","Realm Royale Reforged","435","7950","17","29","231","31.862068"
"4","God of War","180","3195","17","23","77","25.666666"
"5","MLB The Show 19","120","1560","13","18","31","15.5"
"6","theHunter: Call of the Wild","120","2370","19","24","49","24.5"
"7","Jackbox Party Packs","90","1455","9","22","39","26"
"8","Outlast","45","690","15","16","29","38.666666"
"9","Silent Hills","45","930","20","22","16","21.333333"
"10","Unlisted on Twitch","15","255","17","17","7","28"
