"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","900","1005","0","4","41","2.733333"
"2","The Lord of the Rings: The Battle for Middle-earth II - The Rise of the Witch-king","480","795","1","6","35","4.375"
"3","Shadow Warrior","360","465","1","3","23","3.833333"
"4","Dota 2","255","120","0","3","6","1.411764"
"5","Friday the 13th: The Game","180","195","0","3","20","6.666666"
"6","Shadow Warrior 2","180","60","0","2","4","1.333333"
"7","The Forest","165","45","0","1","2","0.727272"
"8","Napoleon: Total War","120","75","0","1","3","1.5"
"9","HITMAN 2","120","195","1","2","2","1"
"10","Borderlands 2","90","45","0","2","9","6"
"11","Mount & Blade: Warband","60","180","2","4","9","9"
