"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Makers & Crafting","465","15360","28","50","748","96.516129"
"2","Fortnite","135","3930","29","41","350","155.555555"
"3","Cat Quest","75","1635","21","27","82","65.6"
