"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dragon Quest Builders 2","1335","126780","95","146","2452","110.202247"
"2","Child of Light","870","77550","85","137","1480","102.068965"
"3","Earth Defense Force 5","675","78225","113","238","1938","172.266666"
"4","Nowhere Prophet","435","45795","104","149","1222","168.551724"
"5","Wolfenstein: Youngblood","270","27030","100","121","725","161.111111"
"6","Dungeon Munchies","255","38310","150","212","946","222.588235"
"7","Sea of Thieves","240","60120","250","274","810","202.5"
"8","Automachef","210","36885","175","222","716","204.571428"
"9","No Time to Relax","195","39090","200","229","566","174.153846"
"10","Witch It","150","14130","94","105","222","88.8"
"11","Death Road to Canada","150","18705","124","169","423","169.2"
"12","Just Chatting","150","17115","101","182","680","272"
"13","Tabletop RPGs","135","26385","198","233","598","265.777777"
"14","Stranger Things 3: The Game","135","8085","59","70","237","105.333333"
"15","Biped","120","20055","167","188","284","142"
"16","Games + Demos","105","21555","205","262","632","361.142857"
"17","Unlisted on Twitch","75","13470","177","211","486","388.8"
"18","Void Bastards","45","4245","94","108","146","194.666666"
