"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Twitch Sings","660","61755","98","154","1523","138.454545"
"2","Overwatch","585","62280","79","227","1316","134.974358"
"3","Delicious: Emily's True Love","525","23460","32","96","568","64.914285"
"4","Super Seducer","300","17145","57","100","324","64.8"
"5","Jackbox Party Packs","210","24780","118","164","496","141.714285"
"6","Just Dance 2019","135","6225","46","60","204","90.666666"
"7","Marbles on Stream","135","9945","73","105","172","76.444444"
"8","Just Chatting","135","18915","140","160","466","207.111111"
"9","Grand Theft Auto V","105","2355","23","35","97","55.428571"
"10","The Jackbox Party Pack 4","75","11115","148","152","180","144"
"11","Delicious - Emily's Home Sweet Home","45","6810","151","152","183","244"
