"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Board Games","1650","32205","18","33","466","16.945454"
"2","Art","510","8250","15","23","98","11.529411"
"3","Dungeons & Dragons","210","3135","13","19","44","12.571428"
"4","The Jackbox Party Pack 5","180","4410","22","32","58","19.333333"
"5","Twitch Sings","135","2100","15","18","28","12.444444"
"6","Overwatch","120","2265","18","23","31","15.5"
