"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Call of Duty: Black Ops III","1875","10770","5","43","341","10.912"
"2","Amnesia: Collection","630","6045","8","18","83","7.904761"
"3","PUBG: BATTLEGROUNDS","345","1575","4","7","28","4.869565"
"4","Life is Strange 2","210","1305","6","8","25","7.142857"
"5","Call of Duty: Black Ops 4","150","540","3","8","18","7.2"
"6","Dead by Daylight","135","480","3","5","18","8"
"7","The Walking Dead: Season One","105","315","3","4","13","7.428571"
"8","Minecraft","90","450","5","8","22","14.666666"
"9","Unlisted on Twitch","75","165","2","4","29","23.2"
"10","White Noise 2","15","60","4","4","1","4"
