"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Retro","2130","194220","94","219","2988","84.169014"
"2","Silent Hill","990","88965","80","265","1380","83.636363"
"3","Silent Hill: Homecoming","915","119625","128","1510","2521","165.311475"
"4","BioShock","420","29955","69","97","509","72.714285"
"5","Haunting Ground","315","29280","100","123","529","100.761904"
"6","Little Nightmares","270","42255","156","329","676","150.222222"
"7","Parasite Eve","225","25890","95","179","439","117.066666"
"8","Katana ZERO","210","18180","89","106","533","152.285714"
"9","Resident Evil 7: Biohazard","165","15360","93","128","302","109.818181"
"10","Silent Hill 2","150","13605","90","111","531","212.4"
"11","Just Chatting","120","7425","63","97","277","138.5"
"12","Spooky's Jump Scare Mansion","105","10335","98","119","265","151.428571"
"13","Spooky's Jump Scare Mansion: HD Renovation","75","4725","63","78","161","128.8"
"14","The Mummy: Demastered","60","6480","108","113","214","214"
"15","Resident Evil 3: Nemesis","60","7305","121","133","144","144"
"16","Dead Rising 4","60","2595","43","53","52","52"
"17","Remothered: Tormented Fathers","60","6165","102","110","38","38"
"18","NightCry","60","7035","117","121","56","56"
"19","Mad Father","45","4290","95","112","219","292"
"20","Dead Rising","15","1455","97","97","106","424"
"21","Clock Tower 3","15","1095","73","73","26","104"
