"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","F1 2019","1275","8550","6","10","70","3.294117"
"2","FIFA 19","1230","10530","8","14","110","5.365853"
"3","WWE 2K19","1200","12195","8","19","199","9.95"
"4","Tom Clancy's The Division 2","735","4800","6","10","34","2.77551"
"5","We Happy Few","645","3300","4","7","38","3.534883"
"6","Inside","210","1485","6","9","10","2.857142"
"7","Killzone: Shadow Fall","180","1110","5","10","10","3.333333"
"8","Wolfenstein: Youngblood","180","810","4","9","11","3.666666"
"9","Resident Evil 5","165","945","5","9","4","1.454545"
"10","Days Gone","105","1530","14","20","16","9.142857"
"11","Trials Rising","75","540","7","9","10","8"
