"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","FINAL FANTASY XIV ONLINE","2775","22110","8","22","262","5.664864"
"2","Minecraft","960","7140","7","16","133","8.3125"
"3","Super Mario Maker 2","195","1335","6","11","32","9.846153"
"4","Muse Dash","135","990","7","10","45","20"
