"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"101","Noobow","45","46905","1042","1056","1667","2222.666666"
"102","Talk Shows & Podcasts","45","5415","120","157","243","324"
"103","Half-Life","45","39915","887","899","551","734.666666"
"104","The Secret of Monkey Island","45","36960","821","832","555","740"
"105","Let's Tap","45","37215","827","834","556","741.333333"
"106","VVVVVV","45","52890","1175","1190","1058","1410.666666"
"107","Perfect Dark","45","29820","662","713","852","1136"
"108","Yoshi's Story","45","43935","976","1012","1787","2382.666666"
"109","Chip 'n Dale Rescue Rangers 2","45","27120","602","606","169","225.333333"
"110","Super Mario Bros. 2","45","17685","393","403","367","489.333333"
"111","The Typing of the Dead","45","38940","865","882","1306","1741.333333"
"112","Paris-Marseille Racing","45","49365","1097","1107","7284","9712"
"113","Super Mario Bros. 2","30","10395","346","350","513","1026"
"114","Tennis Critters","30","33930","1131","1134","3147","6294"
"115","Bionic Commando","30","18435","614","630","255","510"
"116","Point Blank","30","25785","859","871","1632","3264"
"117","Battletoads","30","25560","852","870","1694","3388"
"118","The Last Ninja","30","34455","1148","1181","1549","3098"
"119","Ninja Gaiden II","30","24540","818","819","1063","2126"
"120","Castlevania: Symphony of the Night","30","28440","948","974","3496","6992"
"121","Code Name: Viper","30","31860","1062","1062","347","694"
"122","Penumbra: Black Plague","30","21825","727","741","1777","3554"
"123","Contra","30","23910","797","799","352","704"
"124","The Legend of Zelda: A Link Between Worlds","30","20685","689","712","349","698"
"125","Bastion","30","30900","1030","1058","2105","4210"
"126","Yu-Gi-Oh! Forbidden Memories","30","27840","928","936","4527","9054"
"127","Sonic the Hedgehog","30","24750","825","833","936","1872"
"128","Fallout: New Vegas","30","32250","1075","1083","2442","4884"
"129","I am Bread","30","31140","1038","1067","692","1384"
"130","Enter the Gungeon","30","18840","628","631","159","318"
"131","Mega Man","30","25830","861","871","1694","3388"
"132","LOVE 2: kuso","30","33525","1117","1144","1010","2020"
"133","Deru: The Art of Cooperation","30","30855","1028","1031","450","900"
"134","Katana ZERO","30","19215","640","657","1422","2844"
"135","Mini Mario & Friends: amiibo Challenge","30","21615","720","739","622","1244"
"136","realMyst","30","23850","795","808","338","676"
"137","Hotline Miami","30","20745","691","719","1986","3972"
"138","Teamfight Tactics","30","21270","709","718","630","1260"
"139","hhGregg's Quest for Coupons","30","27150","905","921","547","1094"
"140","Freedom Planet","30","18840","628","629","769","1538"
"141","Ice Hockey","15","5175","345","345","255","1020"
"142","Bugdom","15","14160","944","944","692","2768"
"143","Urban Champion","15","16290","1086","1086","558","2232"
"144","Refunct","15","17205","1147","1147","1058","4232"
"145","INK","15","17010","1134","1134","1010","4040"
"146","League of Legends","15","10935","729","729","665","2660"
"147","Mega Man 10","15","12660","844","844","662","2648"
"148","Jaws","15","15750","1050","1050","347","1388"
"149","DuckTales 2","15","15915","1061","1061","558","2232"
"150","Indiana Jones and the Last Crusade: The Graphic Adventure","15","16185","1079","1079","558","2232"
"151","Solstice: The Quest for the Staff of Demnos","15","8775","585","585","255","1020"
"152","Gothic","15","11565","771","771","257","1028"
"153","Chip 'n Dale Rescue Rangers","15","12135","809","809","352","1408"
"154","Karnov","15","15945","1063","1063","347","1388"
"155","Wii Sports Resort","15","11715","781","781","639","2556"
"156","Nintendogs","15","15645","1043","1043","803","3212"
