"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","For Honor","5040","39630","7","16","1087","12.940476"
"2","Conan Exiles","1440","9255","4","13","265","11.041666"
"3","Outlaws of the Old West","930","3450","2","12","124","8"
"4","House Flipper","525","2535","4","9","73","8.342857"
"5","Black Desert","390","3540","6","15","125","19.230769"
"6","Gloria Victis","285","1035","3","8","56","11.789473"
"7","Tom Clancy's Rainbow Six Siege","270","1320","5","9","32","7.111111"
"8","Life is Feudal: Forest Village","255","1245","5","12","42","9.882352"
"9","MORDHAU","225","1320","5","9","38","10.133333"
"10","Life is Feudal","180","945","5","8","40","13.333333"
"11","PUBG: BATTLEGROUNDS","180","1455","8","13","26","8.666666"
"12","Grand Theft Auto V","75","495","6","8","14","11.2"
"13","Satisfactory","45","210","4","5","5","6.666666"
"14","Cooking Simulator","30","75","2","3","9","18"
