"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","2475","48195","18","57","4301","104.266666"
"2","The Legend of Zelda: Breath of the Wild","1410","42195","29","61","1985","84.468085"
"3","DARK SOULS III","1050","37500","33","61","1366","78.057142"
"4","Painkiller","705","23055","33","50","848","72.170212"
"5","Bayonetta","690","14760","21","71","692","60.173913"
"6","Wolfenstein: Youngblood","510","11895","23","35","492","57.882352"
"7","Furi","510","13920","27","45","604","71.058823"
"8","SEUM: Speedrunners from Hell","210","5370","25","46","117","33.428571"
"9","MORDHAU","165","3150","18","26","338","122.90909"
"10","Ghosts 'n Goblins","45","1920","42","46","36","48"
