"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","FIFA 19","5325","932040","178","810","37598","423.639436"
"2","Teamfight Tactics","1350","94650","64","158","8703","386.8"
"3","Just Chatting","795","102675","135","200","3613","272.679245"
"4","Science & Technology","615","66750","110","144","2349","229.170731"
"5","World of Warcraft","375","83460","231","756","20046","3207.36"
"6","The Sims 4","360","44325","123","168","1067","177.833333"
"7","Mario Kart 8","315","29850","95","136","1370","260.95238"
"8","Hearthstone","315","19050","57","89","1678","319.619047"
"9","Garry's Mod","285","20670","76","103","2049","431.368421"
"10","Madden NFL 20","225","42420","174","221","4571","1218.933333"
"11","NBA 2K19","150","14595","97","152","392","156.8"
"12","Dead by Daylight","135","11145","82","101","268","119.111111"
"13","Trials Fusion","75","4305","57","80","257","205.6"
"14","Crash Team Racing Nitro-Fueled","75","7245","96","100","65","52"
"15","Unlisted on Twitch","30","960","32","36","0","0"
