"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Rocket League","5520","86355","14","30","2206","23.97826"
"2","XCOM: Enemy Within","1575","20685","11","26","560","21.333333"
"3","Minecraft","840","11715","14","23","289","20.642857"
"4","Grand Theft Auto V","660","8040","12","28","196","17.818181"
"5","XCOM 2","555","5490","9","16","250","27.027027"
"6","Tom Clancy's Rainbow Six Siege","465","8805","18","31","160","20.645161"
"7","Dying Light","390","3840","9","21","93","14.307692"
"8","Just Chatting","255","3840","12","23","331","77.882352"
"9","Deceit","225","4560","17","36","113","30.133333"
"10","Pummel Party","165","3030","18","20","33","12"
"11","Fortnite","165","3105","18","23","44","16"
"12","Satisfactory","75","480","6","8","36","28.8"
"13","Marbles on Stream","75","1620","21","26","34","27.2"
"14","The Jackbox Party Pack 5","60","615","10","13","36","36"
"15","Unlisted on Twitch","30","720","24","28","31","62"
"16","osu!","15","150","10","10","0","0"
