"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Overwatch","555","3120","5","9","44","4.756756"
"2","Minecraft","210","555","2","6","15","4.285714"
"3","RollerCoaster Tycoon 3","120","540","4","7","10","5"
"4","Battlefield 1","90","945","10","15","23","15.333333"
"5","Titanfall 2","45","405","9","11","7","9.333333"
"6","Star Wars Battlefront II","45","375","8","11","10","13.333333"
"7","Unlisted on Twitch","15","15","1","1","0","0"
