"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Sunday 28th July 2019 02:15","https://sullygnome.com/channel/mmlmx/stream/35069121008","45","1665","37","40","0","0","33","44","Call of Duty: Black Ops 4"
"2","Saturday 27th July 2019 00:20","https://sullygnome.com/channel/mmlmx/stream/35056210112","100","2500","25","32","6","3","54","30","Call of Duty: Black Ops 4"
"3","Wednesday 24th July 2019 00:16","https://sullygnome.com/channel/mmlmx/stream/35020023504","134","4824","36","42","7","3","71","31","Call of Duty: Black Ops 4"
"4","Sunday 21st July 2019 00:14","https://sullygnome.com/channel/mmlmx/stream/34983408240","301","20769","69","117","25","5","231","46","Call of Duty: Black Ops 4"
"5","Saturday 20th July 2019 00:07","https://sullygnome.com/channel/mmlmx/stream/34969612128","188","6580","35","62","10","3","94","28","Call of Duty: Black Ops 4"
"6","Wednesday 17th July 2019 00:15","https://sullygnome.com/channel/mmlmx/stream/34932180976","135","8100","60","78","14","5","109","43","Call of Duty: Black Ops 4"
"7","Sunday 14th July 2019 01:16","https://sullygnome.com/channel/mmlmx/stream/34895568224","59","1711","29","31","5","5","16","16","Call of Duty: Black Ops 4"
"8","Saturday 13th July 2019 23:07","https://sullygnome.com/channel/mmlmx/stream/34894333504","38","1064","28","33","6","8","33","44","Call of Duty: Black Ops 4"
"9","Friday 12th July 2019 23:16","https://sullygnome.com/channel/mmlmx/stream/34881822864","314","16328","52","71","34","6","168","32","Call of Duty: Black Ops 4"
"10","Wednesday 10th July 2019 23:15","https://sullygnome.com/channel/mmlmx/stream/34856925760","315","26145","83","124","28","5","302","54","Call of Duty: Black Ops 4"
"11","Wednesday 10th July 2019 00:26","https://sullygnome.com/channel/mmlmx/stream/34845150416","229","14885","65","107","27","6","172","43","Call of Duty: Black Ops 4"
