"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Warcraft","8610","1235970","133","408","68351","476.313588"
"2","Overwatch","3030","383235","124","173","23088","457.188118"
"3","The Sims 4","570","61770","108","155","2722","286.526315"
"4","Apex Legends","315","34770","82","153","1668","317.714285"
"5","Games + Demos","210","18825","85","121","1052","300.571428"
"6","Mirador","150","13920","92","107","877","350.8"
"7","Food & Drink","150","26295","175","196","729","291.6"
"8","FINAL FANTASY XIV ONLINE","135","14385","106","126","817","363.111111"
"9","Star Valor","105","7680","73","88","453","258.857142"
"10","Just Chatting","105","17745","173","219","1010","577.142857"
"11","Shortest Trip to Earth","75","7725","103","115","675","540"
"12","Fury Unleashed","60","5040","84","89","622","622"
"13","Talk Shows & Podcasts","30","4215","140","144","725","1450"
