"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","9495","7581525","751","2518","137013","865.800947"
"2","Dead Space (2008)","555","289935","503","908","3873","418.702702"
"3","Intruder","540","327510","592","945","12032","1336.888888"
"4","Dead Space 2","390","147210","370","997","3014","463.692307"
"5","Terraria","285","140415","492","661","6401","1347.578947"
"6","Human: Fall Flat","285","475425","1668","2266","5419","1140.842105"
"7","WolfQuest","210","126840","577","899","7353","2100.857142"
"8","Friday the 13th: The Game","165","142590","864","1319","6420","2334.545454"
"9","Gang Beasts","150","134685","911","1062","3336","1334.4"
"10","Garden Paws","150","60195","401","474","2433","973.2"
"11","Art","120","59595","498","516","842","421"
"12","Tabletop Simulator","60","21825","363","403","1110","1110"
"13","Golf It!","30","21180","706","718","2922","5844"
